user_id,location,age
181368,"edmonton, alberta, canada",
185519,"tallahassee, florida, usa",40.0
188676,"eastern san fernando valley, california, usa",38.0
196442,"burlington, new jersey, usa",30.0
197816,"muskegon, michigan, usa",
204410,"chicago, illinois, usa",
227390,"menlo park, california, usa",
228214,"chicago, illinois, usa",
230681,"cape girardeau, missouri, usa",50.0
236355,"chicago, illinois, usa",30.0
237275,"westminster, maryland, usa",69.0
243173,"jackson, michigan, usa",
244453,"worcester, vermont, usa",
250367,"denver, colorado, usa",
254755,"denver, colorado, usa",27.0
259145,"minneapolis, minnesota, usa",
267830,"fort worth, texas, usa",
269076,"leiden, zuid-holland, netherlands",28.0
271122,"winter springs, florida, usa",
272737,"federal way, washington, usa",
272829,"olmsted falls, ohio, usa",
273030,"raleigh, north carolina, usa",22.0
273507,"new orleans, louisiana, usa",41.0
278048,"hillsboro, ,",
278469,"naples, florida, usa",57.0
31230,"london, england, united kingdom",42.0
43118,"lisboa, lisboa, portugal",24.0
125474,"wien, wien, austria",26.0
253071,"goonellabah, new south wales, australia",19.0
111888,"los angeles, california, usa",50.0
114798,"jacksonville, florida, usa",35.0
173122,"saint paul, minnesota, usa",28.0
1725,"palma, illes balears, united kingdom",25.0
17725,"mt. sinai, new york, usa",20.0
19440,"frascati, toscana, italy",34.0
30127,"lynchburg, virginia, usa",
31008,"london, england, united kingdom",29.0
52021,"lodi, california, usa",27.0
52673,"barcelona, catalunya, spain",26.0
54898,"pine beach, new jersey, usa",35.0
71902,"oakton, virginia, usa",
72017,"eureka, california, usa",
73798,"astoria, new york, usa",33.0
81610,"garden valley, california, usa",67.0
95360,"austin, texas, usa",29.0
97343,"san francisco, california, usa",31.0
104489,"madrid, madrid, spain",26.0
105355,"montreal, quebec, canada",
123597,"toronto, ontario, canada",44.0
123727,"el dorado, california, canada",50.0
126765,"pleasanton, california, usa",43.0
128610,"fort myers beach, ,",48.0
134225,"omaha, nebraska, usa",25.0
144316,"pasadena, california, usa",39.0
149647,"madrid, madrid, spain",27.0
154129,"san francisco, california, usa",31.0
161462,"calgary, alberta, canada",18.0
168719,"whittier, california, usa",61.0
171967,"kyle, texas, usa",
185377,"vernon, connecticut, usa",25.0
190448,"highland hts., ohio, usa",39.0
192306,"wallingford, connecticut, usa",60.0
192727,"houston, texas, usa",50.0
199616,"evanston, illinois, usa",
203058,"virginia beach, virginia, usa",32.0
208788,"mesa, arizona, usa",23.0
214215,"alexandria, virginia, usa",24.0
215752,"portland, oregon, usa",
218640,"sacramento, california, usa",34.0
219671,"little rock, arkansas, usa",35.0
220476,"montrose, new york, usa",27.0
225865,"santa ana, california, usa",
225996,"belton, texas, usa",20.0
236595,"richmond, british columbia, canada",19.0
245188,"halifax, nova scotia, canada",55.0
253797,"parma, ohio, usa",40.0
261996,"napa, california, usa",14.0
271279,"san angelo, texas, usa",
271724,"gloucester, new jersey, usa",
272786,"lexington, south carolina, usa",23.0
278582,"slidell, louisiana, usa",
148199,"toronto, ontario, canada",50.0
247140,"glendora, california, usa",32.0
819,"deer park, new york, usa",
3282,"didsbury, alberta, canada",52.0
3374,"ajax, ontario, canada",47.0
5792,"toronto, ontario,",16.0
13733,"elmira, new york, usa",
15241,"athens, georgia, usa",27.0
21311,"winter haven, , usa",
24694,"gatineau, québec, canada",
42948,"fredericton, ,",42.0
44295,"salt lake city, utah, usa",33.0
58167,"murfreesboro, tennessee, usa",20.0
61775,"lansing, michigan, usa",35.0
62182,"raleigh, north carolina, usa",32.0
66073,"aptos, california, usa",28.0
67198,"denver, colorado, usa",13.0
70183,"carbonear, newfoundland, canada",25.0
70536,"olympia, washington, usa",37.0
71660,"northfield, minnesota, usa",33.0
74670,"langley, british columbia, canada",
76286,"orillia, ontario, canada",
76888,"easley, south carolina, usa",19.0
78795,"maplewood, minnesota, usa",52.0
79923,"toronto, ontario, canada",
93636,"toronto, ontario, canada",
96880,"seattle, washington, usa",
100568,"singapore, n/a, singapore",29.0
100594,"oshawa, ontario, canada",27.0
101696,"winthrop harbor, illinois, usa",25.0
105012,"grand blanc, michigan, usa",49.0
106893,"london, england, united kingdom",32.0
107729,"holywood, northern ireland, united kingdom",22.0
107921,"virginia beach, virginia, usa",47.0
109605,"renton, washington, usa",31.0
115172,"vancouver, british columbia, canada",
120385,"bolton, england, united kingdom",31.0
131202,"salem, massachusetts, usa",22.0
133246,"bolton, massachusetts, usa",43.0
138106,"hico, west virginia, usa",
142977,"inkster, michigan, usa",24.0
154773,"indianapolis, indiana, usa",30.0
160393,"union, missouri, usa",46.0
167628,"medford, massachusetts, usa",
169222,"oak ridge, north carolina, usa",
170804,"ocala, florida, usa",
186807,"powell, ohio, usa",
188253,"huntsville, texas, usa",41.0
196282,"ozark, alabama, usa",25.0
198222,"san jose, california, usa",25.0
203156,"san diego, california, usa",
204822,"bradenton, florida, usa",
208969,"brantford, ontario, canada",21.0
224303,"bradenton, florida, usa",
231897,"warren, michigan, usa",33.0
240810,"burbank, california, usa",26.0
247933,"carbondale, illinois, usa",30.0
250609,"silverlake, california, usa",24.0
257476,"easton, pennsylvania, usa",
261387,"noblesville, indiana, usa",19.0
261998,"seal beach, california, usa",28.0
266840,"columbia, south carolina, usa",22.0
267354,"oakdale, minnesota, usa",40.0
269510,"pleasanton, california, usa",27.0
271659,"st-antoine, new brunswick, canada",21.0
272510,"great falls, montana, usa",32.0
5942,"harrisburg, missouri, usa",
8040,"raleigh, north carolina, usa",
30953,"vancouver, british columbia, canada",
38979,"edgemoor, south carolina, usa",49.0
41862,"arlington, virginia, usa",
57305,"windsor, california,",52.0
62455,"lacey, washington, usa",
63507,"lomita, california, usa",
64260,"dothan, alabama, usa",55.0
69808,"asnières, ile de france, france",34.0
78617,"brooklyn, new york, usa",
81906,"deltona, florida, usa",33.0
86194,"lake oswego, oregon, usa",
88299,"waukon, iowa,",20.0
90446,"oak view, california, usa",
91777,"new york, new york, usa",
109079,"slidell, louisiana, usa",51.0
120889,"hamilton, ontario, canada",
122484,"houston, texas, usa",36.0
124869,"montague, california, usa",31.0
126240,"marietta, georgia, usa",51.0
127243,"sarasota, ,",
134639,"schwerte, nordrhein-westfalen, germany",20.0
135730,"park ridge, illinois, usa",
148888,"san diego, california, usa",34.0
149206,"west hollywood, california, usa",
160434,"san francisco, california, usa",29.0
163016,"new orleans, louisiana, usa",49.0
163467,"meridian, mississippi, usa",28.0
166017,"chicago, illinois, usa",38.0
169383,"huntington beach, california, usa",
175929,"brantford/london, ontario, canada",22.0
177091,"forest grove, oregon, usa",36.0
192350,"montreal, quebec, canada",28.0
193906,"russellville, arkansas, usa",44.0
203900,"portland, oregon, usa",30.0
206104,"portland, oregon, usa",30.0
206684,"anaheim, california, usa",
207456,"vancouver, british columbia, canada",
207651,"augusta, ,",
209151,"grand blanc, michigan, usa",
219259,"st. louis, missouri, usa",
224146,"sarnia, ontario, canada",35.0
228738,"vista, california, usa",65.0
231727,"ellisville, missouri, usa",
236432,"london, ontario, canada",21.0
239681,"coxsackie, new york, usa",28.0
242269,"toronto, ontario, canada",
243785,"viña del mar, quinta región, chile",31.0
244884,"collegeville, pennsylvania, usa",45.0
252289,"richmond, virginia, usa",25.0
254503,"kenosha, wisconsin, usa",23.0
266478,"lansdale, pennsylvania, usa",50.0
274103,"vancouver, british columbia, canada",
278844,"st. paul, minnesota, usa",28.0
38248,"san diego, california, usa",33.0
154479,"pittsburgh, pennsylvania, usa",35.0
205211,"freedom, maine, usa",30.0
146319,"swarthmore, pennsylvania, usa",37.0
148515,"rockville, maryland, usa",43.0
273709,"chicago, illinois, usa",53.0
23872,"tulsa, oklahoma, usa",22.0
44590,"dripping springs, , usa",30.0
77724,"mission viejo, california, usa",43.0
78328,"mount airy, maryland, usa",24.0
79009,"wellsburg, west virginia, usa",
88558,"charlottesville, virginia, usa",
126689,"new haven, connecticut, usa",25.0
149510,"berlin, berlin, germany",41.0
155982,"rohnert park, california, usa",19.0
165728,"round lake park, illinois, usa",35.0
192428,"leeds, alabama, usa",34.0
205165,"elko, nevada, usa",
231560,"clemson, south carolina, usa",
232222,"san ramon, california, usa",28.0
238008,"edmond, oklahoma, usa",36.0
250674,"kingsville, texas, usa",31.0
251374,"ann arbor, michigan, usa",
252560,"glendora, california, usa",18.0
259279,"flushing, new york, usa",26.0
150344,"charlotte, north carolina, usa",14.0
204167,"watervliet, new york, usa",30.0
17757,"dartmouth, nova scotia, canada",
56553,"colorado springs, colorado, usa",45.0
60816,"centralia, washington, usa",54.0
63595,"chesapeake, virginia,",41.0
64146,"chehalis, washington, usa",
64180,"perry hall, maryland, usa",29.0
67786,"westerville, ohio, usa",23.0
91647,"industry, pennsylvania, usa",49.0
104447,"groveland, california, usa",
111680,"uniontown, ohio, usa",52.0
122743,"spokane, washington,",36.0
134240,"derry, new hampshire, usa",
148344,"concord, ohio, usa",79.0
151139,"la jolla, california,",
174827,"lexington, kentucky, usa",46.0
177349,"kingston, washington, usa",33.0
194644,"las vegas, nevada, usa",
195468,"orlando, florida, usa",41.0
197866,"fairview park, ohio, usa",30.0
213790,"vicksburg, mississippi, usa",
216012,"clevelad, ohio, usa",34.0
226976,"westbank, ,",
232734,"wlson, wyoming, usa",56.0
241544,"alexandria, virginia, usa",37.0
257493,"knoxville, tennessee, usa",25.0
270149,"lake oswego, oregon, usa",
194676,"jonesboro, arkansas, usa",
38029,"turners falls, massachusetts, usa",44.0
16759,"allen park, michigan, usa",34.0
32350,"spokane, washington, usa",
54218,"kaiserslautern, rheinland-pfalz, germany",27.0
174062,"kelseyville, california, usa",38.0
274609,"jacksonville, illinois, usa",25.0
89307,"santa rosa, california, usa",61.0
110584,"janesville, wisconsin, usa",26.0
163759,"abertillery, wales, united kingdom",37.0
112761,"bronx, new york, usa",29.0
229632,"duchesne, utah, usa",23.0
259439,"stockbridge, georgia, usa",19.0
154944,"colony, kansas, usa",33.0
164905,"tuscaloosa, alabama, usa",29.0
25976,"lakeland, florida, usa",
49212,"san francisco, california, usa",38.0
64075,"walnut creek, california, usa",46.0
27647,"lisboa, lisboa, portugal",
124233,"lisboa, lisboa, portugal",26.0
214528,"semaphore, south australia, australia",31.0
267282,"tehachapi, california, usa",35.0
67199,"pensacola, florida, usa",62.0
142784,"port huron, michigan, usa",35.0
148405,"metairie, louisiana, usa",
237025,"laurel, maryland, usa",
83736,"peculiar, missouri, usa",64.0
125668,"norfolk, virginia, usa",
23547,"mcallen, texas, usa",26.0
113851,"chicago, illinois, usa",40.0
5346,"lynchburg, ,",
6238,"silsden, keighley, west yorkshire, united kingdom",38.0
7557,"graham, washington, usa",23.0
25674,"stillwater, oklahoma, usa",
30771,"chicago, illinois, usa",
36357,"burbank, california, usa",
36918,"louisville, kentucky, usa",24.0
44985,"coupeville, washington, usa",36.0
56342,"woodburn, oregon, usa",19.0
64175,"naremburn sydney, new south wales, australia",37.0
71313,"aroundtheworld, n/a, cyprus",30.0
75745,"salt lake city, utah, usa",
113661,"brownsville, california, usa",39.0
148928,"santa monica, ,",
154630,"jerusalem, n/a, israel",
166467,"winnetka, illinois, usa",
175645,"wichita, kansas, usa",
176468,"portola valley, ,",
183598,"jefferson, oregon, usa",
193668,"billings, montana, usa",
196646,"chicago, ,",
216502,"holt, michigan, usa",62.0
219908,"mason, michigan, usa",
268926,"oregon city, oregon, usa",
48143,"sellersville, pennsylvania, usa",
130195,"amsterdam, n/a, netherlands",25.0
153091,"setúbal, setúbal, portugal",26.0
167779,"carol stream, illinois, usa",23.0
123567,"chicago, illinois, usa",45.0
165889,"denver, colorado, usa",37.0
11916,"brooklyn, new york, usa",
67887,"lexigton, south carolina, usa",18.0
90776,"dearborn heights, michigan, usa",18.0
167813,"chicago, illinois, usa",28.0
199981,"muncie, indiana, usa",
214459,"zaragoza, aragón, spain",24.0
238609,"portland, maine, usa",17.0
3923,"vienna, ,",
7312,"walnut ridge, arkansas, usa",23.0
15479,"ottawa, ontario, canada",21.0
19935,"edmonton, alberta, canada",58.0
24223,"providence, rhode island, usa",
25103,"somerville, massachusetts, usa",29.0
28667,"norwood, massachusetts, usa",26.0
30495,"charleston, south carolina, usa",19.0
33163,"north vancouver, british columbia, canada",32.0
34039,"monterey, california, usa",36.0
36121,"kingsport, tennessee, usa",24.0
52018,"edgefield, south carolina, usa",
54199,"des moines, iowa, usa",53.0
56496,"richland, ,",
66234,"st. cloud, minnesota, usa",
71521,"ottawa, ontario, canada",35.0
71897,"bethlehem, pennsylvania, usa",
74413,"san jose, california, usa",
74571,"märsta, uppland, sweden",
74837,"ferndale, washington, usa",22.0
75173,"los angeles, california, usa",38.0
77710,"jacksonville, florida, usa",
86392,"cornwall, prince edward island, canada",25.0
87156,"bullhead city, ,",16.0
91165,"malvern, pennsylvania,",
95043,"thousand oaks, california, usa",38.0
104044,"eveleth, minnesota, usa",
104362,"eugene, oregon, usa",45.0
109333,"lisboa, lisboa, portugal",
116838,"glendale, new york, usa",50.0
129111,"san diego, california, usa",
133936,"lancaster, pennsylvania, usa",66.0
135845,"omaha, nebraska, usa",
139209,"woodridge, illinois, usa",23.0
141579,"lancaster county, pennsylvania, usa",
143419,"covington, kentucky, usa",
143966,"sacramento, california, usa",27.0
145324,"san francisco, california, usa",31.0
147851,"buffalo, texas, usa",22.0
159378,"vancouver, british columbia, canada",
169054,"ashburn, virginia, usa",
172367,"ottawa, ontario, canada",
177277,"plymouth, england, united kingdom",30.0
182429,"valencia, país valencià, spain",29.0
183088,"arlington, virginia, usa",43.0
185677,"tampa, florida, usa",
187822,"el dorado hills, california, usa",37.0
188418,"minneapolis, minnesota, usa",
192492,"sacramento, california, usa",
193017,"shickshinny lake, pennsylvania, usa",39.0
202783,"durham, north carolina, usa",
211174,"columbus, ohio, usa",52.0
217617,"cary, illinois, usa",21.0
229216,"karlstad, n/a, sweden",
235214,"louisville, kentucky, usa",27.0
235860,"soquel, california, usa",
240495,"fort worth, texas, usa",46.0
247790,"bridgeport, pennsylvania, usa",29.0
248649,"oslo, n/a, norway",37.0
250987,"midlothian, virginia, usa",30.0
251751,"st. thomas, ontario, canada",
252066,"markham, ontario, canada",24.0
252507,"siena, toscana, italy",
252846,"chatham, ontario, canada",16.0
255894,"lethbridge, alberta, canada",22.0
257163,"anaheim, california, usa",17.0
260631,"toronto, ontario, canada",
265004,"san antonio, texas, usa",40.0
268784,"glebe, new south wales, australia",
270537,"dayton, maine, usa",41.0
271466,"boulder, colorado, usa",32.0
273341,"kerrville, texas, usa",26.0
277884,"london, england, united kingdom",29.0
853,"chesterfield, michigan, usa",24.0
3643,"robbinsdale, minnesota, usa",
4077,"austin, texas, usa",
17177,"chapel hill, north carolina, usa",67.0
20961,"ottawa, ontario, canada",47.0
24325,"sydney, new south wales, australia",26.0
25909,"omaha, nebraska, usa",23.0
26501,"salem, massachusetts, usa",28.0
28594,"thunder bay, ontario, canada",18.0
33270,"seattle, washington, usa",36.0
34762,"utrecht, utrecht, netherlands",
36959,"london, england, united kingdom",21.0
37905,"brisbane, queensland, australia",37.0
45470,"ladera ranch, california, usa",
48575,"midlothian, virginia, usa",39.0
50010,"arlington, virginia, usa",31.0
59829,"somerville, massachusetts, usa",37.0
63317,"royal oak, michigan, usa",
70055,"hemet, california, usa",18.0
71459,"västerås, västmanland, sweden",
71554,"kiel, schleswig-holstein, germany",37.0
74026,"san diego, california, usa",21.0
84942,"little rock, arkansas, usa",
86728,"jacksonville, florida, america",26.0
87351,"hoboken, new jersey, usa",28.0
90653,"evansville, indiana, usa",29.0
91617,"tondabayashi-shi, osaka, japan",65.0
92638,"canton, ohio, usa",50.0
103935,"cartersville, georgia, usa",48.0
